Trading order;Time;Price;+/-;Volumn;Order;Date
2918;11:15:53;1.224,20;6,2;0,006;B;07/07/2022
2917;11:15:51;1.224,40;6,4;0,14;B;07/07/2022
2916;11:15:47;1.224,40;6,4;0,056;B;07/07/2022
2915;11:15:45;1.224,20;6,2;0,095;B;07/07/2022
2914;11:15:43;1.224,20;6,2;0,172;B;07/07/2022
2913;11:15:41;1.224,10;6,1;0,036;B;07/07/2022
2912;11:15:39;1.224,20;6,2;0,05;S;07/07/2022
2911;11:15:37;1.224,20;6,2;0,116;S;07/07/2022
2910;11:15:34;1.224,10;6,1;0,113;S;07/07/2022
2909;11:15:32;1.224;6;0,042;S;07/07/2022
2908;11:15:30;1.224;6;0,149;S;07/07/2022
2907;11:15:28;1.223,90;5,9;0,054;S;07/07/2022
2906;11:15:26;1.223,90;5,9;0,004;S;07/07/2022
2905;11:15:24;1.223,60;5,6;0,018;B;07/07/2022
2904;11:15:21;1.223,80;5,8;0,011;S;07/07/2022
2903;11:15:18;1.223,60;5,6;0,022;B;07/07/2022
2902;11:15:16;1.223,50;5,5;0,062;B;07/07/2022
2901;11:15:11;1.223,60;5,6;0,022;S;07/07/2022
2900;11:15:07;1.223,60;5,6;0,084;S;07/07/2022
2899;11:15:03;1.223,60;5,6;0,048;S;07/07/2022
2898;11:15:00;1.223,60;5,6;0,004;S;07/07/2022
2897;11:14:56;1.223,50;5,5;0,011;B;07/07/2022
2896;11:14:53;1.223,50;5,5;0,006;B;07/07/2022
2895;11:14:51;1.223,70;5,7;0,007;B;07/07/2022
2894;11:14:46;1.223,50;5,5;0,045;B;07/07/2022
2893;11:14:42;1.223,50;5,5;0,032;B;07/07/2022
2892;11:14:39;1.223,70;5,7;0,025;S;07/07/2022
2891;11:14:36;1.223,30;5,3;0,043;B;07/07/2022
2890;11:14:34;1.223,50;5,5;0,026;S;07/07/2022
2889;11:14:29;1.223,30;5,3;0,018;B;07/07/2022
2888;11:14:27;1.223,50;5,5;0,093;B;07/07/2022
2887;11:14:22;1.223,50;5,5;0,024;B;07/07/2022
2886;11:14:18;1.223,80;5,8;0,073;S;07/07/2022
2885;11:14:13;1.223,30;5,3;0,004;B;07/07/2022
2884;11:14:11;1.223,50;5,5;0,052;S;07/07/2022
2883;11:14:09;1.223,30;5,3;0,004;B;07/07/2022
2882;11:14:07;1.223,30;5,3;0,017;B;07/07/2022
2881;11:14:03;1.223,30;5,3;0,002;S;07/07/2022
2880;11:14:01;1.223,50;5,5;0,038;S;07/07/2022
2879;11:13:59;1.223,30;5,3;0,032;S;07/07/2022
2878;11:13:57;1.223,30;5,3;0,038;S;07/07/2022
2877;11:13:54;1.223,40;5,4;0,038;S;07/07/2022
2876;11:13:52;1.223,40;5,4;0,018;B;07/07/2022
2875;11:13:50;1.223,20;5,2;0,001;B;07/07/2022
2874;11:13:48;1.223,20;5,2;0,005;B;07/07/2022
2873;11:13:46;1.223,40;5,4;0,012;S;07/07/2022
2872;11:13:44;1.223,30;5,3;0,025;B;07/07/2022
2871;11:13:41;1.223,10;5,1;0,014;B;07/07/2022
2870;11:13:39;1.223;5;0,041;B;07/07/2022
2869;11:13:37;1.223,30;5,3;0,001;S;07/07/2022
2868;11:13:35;1.223,60;5,6;0,003;S;07/07/2022
2867;11:13:33;1.223;5;0,106;B;07/07/2022
2866;11:13:30;1.223,30;5,3;0,058;B;07/07/2022
2865;11:13:27;1.223;5;0,046;B;07/07/2022
2864;11:13:23;1.223,10;5,1;0,132;S;07/07/2022
2863;11:13:21;1.223;5;0,021;S;07/07/2022
2862;11:13:16;1.222,90;4,9;0,045;B;07/07/2022
2861;11:13:14;1.223;5;0,039;S;07/07/2022
2860;11:13:09;1.222,90;4,9;0,001;S;07/07/2022
2859;11:13:07;1.222,80;4,8;0,024;S;07/07/2022
2858;11:13:05;1.223;5;0,025;S;07/07/2022
2857;11:13:03;1.223;5;0,128;B;07/07/2022
2856;11:12:59;1.223,20;5,2;0,129;S;07/07/2022
2855;11:12:53;1.223,20;5,2;0,012;B;07/07/2022
2854;11:12:49;1.223,10;5,1;0,022;B;07/07/2022
2853;11:12:47;1.223,20;5,2;0,029;B;07/07/2022
2852;11:12:43;1.223,20;5,2;0,044;B;07/07/2022
2851;11:12:38;1.223,60;5,6;0,019;B;07/07/2022
2850;11:12:36;1.223,40;5,4;0,029;B;07/07/2022
2849;11:12:34;1.223,50;5,5;0,067;S;07/07/2022
2848;11:12:32;1.223,60;5,6;0,063;S;07/07/2022
2847;11:12:28;1.223,50;5,5;0,028;B;07/07/2022
2846;11:12:24;1.223,60;5,6;0,039;B;07/07/2022
2845;11:12:20;1.223,50;5,5;0,04;B;07/07/2022
2844;11:12:14;1.223,60;5,6;0,022;B;07/07/2022
2843;11:12:10;1.223,80;5,8;0,078;S;07/07/2022
2842;11:12:08;1.223,80;5,8;0,018;S;07/07/2022
2841;11:12:04;1.223,80;5,8;0,005;S;07/07/2022
2840;11:12:02;1.224;6;0,031;S;07/07/2022
2839;11:12:00;1.223,70;5,7;0,028;B;07/07/2022
2838;11:11:58;1.224,10;6,1;0,07;S;07/07/2022
2837;11:11:56;1.224;6;0,008;B;07/07/2022
2836;11:11:53;1.224;6;0,374;S;07/07/2022
2835;11:11:51;1.223,10;5,1;0,014;B;07/07/2022
2834;11:11:49;1.223,10;5,1;0,031;B;07/07/2022
2833;11:11:47;1.223,20;5,2;0,032;B;07/07/2022
2832;11:11:45;1.223;5;0,071;B;07/07/2022
2831;11:11:43;1.223;5;0,067;B;07/07/2022
2830;11:11:40;1.223,10;5,1;0,024;B;07/07/2022
2829;11:11:38;1.223,20;5,2;0,084;S;07/07/2022
2828;11:11:36;1.223;5;0,136;B;07/07/2022
2827;11:11:34;1.223;5;0,002;B;07/07/2022
2826;11:11:31;1.223;5;0,14;B;07/07/2022
2825;11:11:29;1.222,50;4,5;0,074;B;07/07/2022
2824;11:11:27;1.222,50;4,5;0,086;B;07/07/2022
2823;11:11:25;1.222,80;4,8;0,063;S;07/07/2022
2822;11:11:22;1.222,20;4,2;0,136;B;07/07/2022
2821;11:11:20;1.222,50;4,5;0,128;B;07/07/2022
2820;11:11:18;1.223;5;0,247;B;07/07/2022
2819;11:11:16;1.223,10;5,1;0,061;B;07/07/2022
2818;11:11:13;1.223,20;5,2;0,014;B;07/07/2022
2817;11:11:11;1.223,20;5,2;0,038;B;07/07/2022
2816;11:11:08;1.223,30;5,3;0,095;S;07/07/2022
2815;11:11:07;1.223,30;5,3;0,01;B;07/07/2022
2814;11:11:03;1.223,60;5,6;0,047;S;07/07/2022
2813;11:11:01;1.223,60;5,6;0,016;B;07/07/2022
2812;11:10:59;1.223,60;5,6;0,048;B;07/07/2022
2811;11:10:57;1.223,60;5,6;0,09;B;07/07/2022
2810;11:10:55;1.223,90;5,9;0,014;S;07/07/2022
2809;11:10:53;1.223,60;5,6;0,023;S;07/07/2022
2808;11:10:51;1.223,60;5,6;0,026;B;07/07/2022
2807;11:10:49;1.223,90;5,9;0,003;S;07/07/2022
2806;11:10:47;1.223,60;5,6;0,122;B;07/07/2022
2805;11:10:45;1.224;6;0,017;B;07/07/2022
2804;11:10:43;1.224;6;0,023;B;07/07/2022
2803;11:10:40;1.224;6;0,247;B;07/07/2022
2802;11:10:38;1.224,50;6,5;0,273;S;07/07/2022
2801;11:10:34;1.224,30;6,3;0,172;S;07/07/2022
2800;11:10:26;1.224,50;6,5;0,459;S;07/07/2022
2799;11:10:20;1.224,20;6,2;0,019;B;07/07/2022
2798;11:10:18;1.224,20;6,2;0,019;B;07/07/2022
2797;11:10:16;1.224;6;0,305;B;07/07/2022
2796;11:10:14;1.224;6;0,905;B;07/07/2022
2795;11:10:08;1.224;6;0,328;B;07/07/2022
2794;11:10:06;1.224;6;0,237;S;07/07/2022
2793;11:10:04;1.223,80;5,8;0,102;S;07/07/2022
2792;11:10:02;1.223,50;5,5;0,186;S;07/07/2022
2791;11:09:59;1.223,30;5,3;0,166;B;07/07/2022
2790;11:09:57;1.223,30;5,3;0,163;B;07/07/2022
2789;11:09:53;1.223,30;5,3;0,015;B;07/07/2022
2788;11:09:50;1.223,40;5,4;0,108;S;07/07/2022
2787;11:09:49;1.223,40;5,4;0,045;S;07/07/2022
2786;11:09:47;1.223;5;0,06;S;07/07/2022
2785;11:09:45;1.222,80;4,8;0,006;B;07/07/2022
2784;11:09:43;1.222,70;4,7;0,018;B;07/07/2022
2783;11:09:41;1.222,70;4,7;0,08;S;07/07/2022
2782;11:09:39;1.222,70;4,7;0,076;S;07/07/2022
2781;11:09:37;1.222,70;4,7;0,012;S;07/07/2022
2780;11:09:35;1.222,50;4,5;0,011;B;07/07/2022
2779;11:09:33;1.222,70;4,7;0,065;S;07/07/2022
2778;11:09:31;1.222,90;4,9;0,012;S;07/07/2022
2777;11:09:29;1.222,50;4,5;0,037;B;07/07/2022
2776;11:09:27;1.222,70;4,7;0,014;S;07/07/2022
2775;11:09:25;1.222,50;4,5;0,005;B;07/07/2022
2774;11:09:23;1.222,70;4,7;0,003;S;07/07/2022
2773;11:09:21;1.222,50;4,5;0,018;B;07/07/2022
2772;11:09:18;1.222,40;4,4;0,004;S;07/07/2022
2771;11:09:16;1.222,50;4,5;0,064;B;07/07/2022
2770;11:09:14;1.222,50;4,5;0,144;S;07/07/2022
2769;11:09:08;1.222,20;4,2;0,058;B;07/07/2022
2768;11:09:05;1.222,70;4,7;0,013;S;07/07/2022
2767;11:09:03;1.222,20;4,2;0,041;B;07/07/2022
2766;11:09:01;1.222;4;0,053;B;07/07/2022
2765;11:08:57;1.222,30;4,3;0,07;S;07/07/2022
2764;11:08:52;1.222,20;4,2;0,057;B;07/07/2022
2763;11:08:46;1.222,30;4,3;0,125;S;07/07/2022
2762;11:08:41;1.222,20;4,2;0,104;B;07/07/2022
2761;11:08:37;1.222,20;4,2;0,007;B;07/07/2022
2760;11:08:33;1.222,20;4,2;0,076;B;07/07/2022
2759;11:08:27;1.222,50;4,5;0,015;B;07/07/2022
2758;11:08:25;1.222,50;4,5;0,042;S;07/07/2022
2757;11:08:23;1.222,50;4,5;0,076;S;07/07/2022
2756;11:08:21;1.222,70;4,7;0,036;S;07/07/2022
2755;11:08:19;1.222,50;4,5;0,051;S;07/07/2022
2754;11:08:17;1.222,50;4,5;0,016;S;07/07/2022
2753;11:08:15;1.222,50;4,5;0,431;S;07/07/2022
2752;11:08:13;1.222,70;4,7;0,119;S;07/07/2022
2751;11:08:07;1.222,50;4,5;0,062;B;07/07/2022
2750;11:08:05;1.222,70;4,7;0,043;S;07/07/2022
2749;11:08:03;1.222,70;4,7;0,125;S;07/07/2022
2748;11:08:01;1.222,60;4,6;0,074;B;07/07/2022
2747;11:07:59;1.222,70;4,7;0,137;B;07/07/2022
2746;11:07:57;1.222,90;4,9;0,204;S;07/07/2022
2745;11:07:53;1.222,90;4,9;0,004;S;07/07/2022
2744;11:07:51;1.222,70;4,7;0,176;B;07/07/2022
2743;11:07:49;1.222,70;4,7;0,194;S;07/07/2022
2742;11:07:47;1.222,90;4,9;0,316;B;07/07/2022
2741;11:07:44;1.222,70;4,7;0,121;B;07/07/2022
2740;11:07:42;1.223;5;0,075;S;07/07/2022
2739;11:07:40;1.222,60;4,6;0,256;B;07/07/2022
2738;11:07:38;1.222,70;4,7;0,393;B;07/07/2022
2737;11:07:36;1.222,30;4,3;0,18;B;07/07/2022
2736;11:07:33;1.222,80;4,8;0,471;S;07/07/2022
2735;11:07:31;1.222,30;4,3;0,101;S;07/07/2022
2734;11:07:29;1.222,20;4,2;0,42;S;07/07/2022
2733;11:07:27;1.221,90;3,9;0,259;S;07/07/2022
2732;11:07:25;1.221,50;3,5;0,032;S;07/07/2022
2731;11:07:23;1.221,50;3,5;0,211;S;07/07/2022
2730;11:07:21;1.221,20;3,2;0,101;B;07/07/2022
2729;11:07:19;1.221,10;3,1;0,01;B;07/07/2022
2728;11:07:16;1.221,10;3,1;0,03;B;07/07/2022
2727;11:07:14;1.221,10;3,1;0,109;B;07/07/2022
2726;11:07:12;1.221,20;3,2;0,006;S;07/07/2022
2725;11:07:10;1.221,10;3,1;0,009;B;07/07/2022
2724;11:07:08;1.221,10;3,1;0,01;B;07/07/2022
2723;11:07:06;1.221,10;3,1;0,001;B;07/07/2022
2722;11:07:02;1.221;3;0,042;B;07/07/2022
2721;11:07:00;1.221,20;3,2;0,06;B;07/07/2022
2720;11:06:57;1.221,40;3,4;0,038;S;07/07/2022
2719;11:06:53;1.221,20;3,2;0,019;B;07/07/2022
2718;11:06:49;1.221,40;3,4;0,065;S;07/07/2022
2717;11:06:47;1.221,40;3,4;0,049;S;07/07/2022
2716;11:06:41;1.221,50;3,5;0,065;S;07/07/2022
2715;11:06:37;1.221,50;3,5;0,084;S;07/07/2022
2714;11:06:33;1.221,40;3,4;0,075;B;07/07/2022
2713;11:06:27;1.221,50;3,5;0,081;S;07/07/2022
2712;11:06:22;1.221,10;3,1;0,093;B;07/07/2022
2711;11:06:20;1.221,40;3,4;0,004;B;07/07/2022
2710;11:06:18;1.221,40;3,4;0,261;S;07/07/2022
2709;11:06:12;1.220,80;2,8;0,109;B;07/07/2022
2708;11:06:08;1.220,80;2,8;0,085;S;07/07/2022
2707;11:06:06;1.220,50;2,5;0,001;B;07/07/2022
2706;11:06:04;1.220,60;2,6;0,01;S;07/07/2022
2705;11:06:00;1.220,60;2,6;0,005;S;07/07/2022
2704;11:05:58;1.220,50;2,5;0,058;B;07/07/2022
2703;11:05:54;1.220,60;2,6;0,001;S;07/07/2022
2702;11:05:52;1.220,60;2,6;0,013;S;07/07/2022
2701;11:05:50;1.220,60;2,6;0,001;S;07/07/2022
2700;11:05:46;1.220,60;2,6;0,002;S;07/07/2022
2699;11:05:43;1.220,50;2,5;0,018;B;07/07/2022
2698;11:05:41;1.220,40;2,4;0,007;S;07/07/2022
2697;11:05:39;1.220,40;2,4;0,001;S;07/07/2022
2696;11:05:36;1.220,40;2,4;0,003;B;07/07/2022
2695;11:05:34;1.220,40;2,4;0,003;B;07/07/2022
2694;11:05:32;1.220,40;2,4;0,003;B;07/07/2022
2693;11:05:30;1.220,40;2,4;0,001;B;07/07/2022
2692;11:05:28;1.220,20;2,2;0,001;B;07/07/2022
2691;11:05:26;1.220,20;2,2;0,011;B;07/07/2022
2690;11:05:24;1.220,40;2,4;0,001;B;07/07/2022
2689;11:05:23;1.220,50;2,5;0,018;S;07/07/2022
2688;11:05:21;1.220,50;2,5;0,001;S;07/07/2022
2687;11:05:19;1.220,50;2,5;0,005;S;07/07/2022
2686;11:05:17;1.220,40;2,4;0,008;B;07/07/2022
2685;11:05:15;1.220,50;2,5;0,015;S;07/07/2022
2684;11:05:13;1.220,50;2,5;0,006;S;07/07/2022
2683;11:05:11;1.220,50;2,5;0,001;S;07/07/2022
2682;11:05:08;1.220,50;2,5;0,031;S;07/07/2022
2681;11:05:06;1.220,60;2,6;0,005;B;07/07/2022
2680;11:05:04;1.220,50;2,5;0,012;B;07/07/2022
2679;11:05:02;1.220,60;2,6;0,004;S;07/07/2022
2678;11:05:00;1.220,60;2,6;0,034;S;07/07/2022
2677;11:04:58;1.220,50;2,5;0,028;B;07/07/2022
2676;11:04:56;1.220,60;2,6;0,049;B;07/07/2022
2675;11:04:52;1.220,60;2,6;0,073;B;07/07/2022
2674;11:04:48;1.220,60;2,6;0,048;B;07/07/2022
2673;11:04:44;1.220,60;2,6;0,019;B;07/07/2022
2672;11:04:39;1.220,60;2,6;0,036;B;07/07/2022
2671;11:04:34;1.220,60;2,6;0,209;S;07/07/2022
2670;11:04:27;1.219,90;1,9;0,023;S;07/07/2022
2669;11:04:23;1.219,70;1,7;0,035;S;07/07/2022
2668;11:04:20;1.219,60;1,6;0,002;B;07/07/2022
2667;11:04:19;1.219,60;1,6;0,023;B;07/07/2022
2666;11:04:17;1.219,60;1,6;0,049;B;07/07/2022
2665;11:04:13;1.219,70;1,7;0,036;B;07/07/2022
2664;11:04:09;1.220;2;0,143;S;07/07/2022
2663;11:04:07;1.220;2;0,012;S;07/07/2022
2662;11:04:04;1.220;2;0,009;S;07/07/2022
2661;11:04:02;1.220;2;0,035;B;07/07/2022
2660;11:04:00;1.220;2;0,008;B;07/07/2022
2659;11:03:58;1.220,50;2,5;0,012;S;07/07/2022
2658;11:03:56;1.220,50;2,5;0,006;B;07/07/2022
2657;11:03:54;1.220,50;2,5;0,001;S;07/07/2022
2656;11:03:52;1.220,50;2,5;0,014;S;07/07/2022
2655;11:03:48;1.220,50;2,5;0,003;B;07/07/2022
2654;11:03:46;1.220,50;2,5;0,005;B;07/07/2022
2653;11:03:44;1.220,50;2,5;0,023;S;07/07/2022
